Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Address Type,City,Landmark,Facility Type,Status,Resolution Description,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Response Time (hrs),Hour,Weekday,Month,Date,Day of Week
27878690,2014-04-19 23:15:33,2014-04-20 01:30:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,ADDRESS,RIDGEWOOD,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05 QUEENS,4033820066.0,QUEENS,1009798.0,197410.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70848472031661,-73.90785061927055,2.2483333333333335,23,Saturday,4,2014-04-19,Saturday
27922623,2014-04-26 10:07:57,2014-04-26 13:22:18,NYPD,New York City Police Department,Animal Abuse,Other (complaint details),Street/Sidewalk,11226.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,14 BROOKLYN,3050620064.0,BROOKLYN,995041.0,176928.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65229658950883,-73.96111060189885,3.2391666666666667,10,Saturday,4,2014-04-26,Saturday
27931888,2014-04-28 12:11:00,2014-04-29 15:30:00,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,27.316666666666666,12,Monday,4,2014-04-28,Monday
27926409,2014-04-27 00:00:00,2014-05-06 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,216.0,0,Sunday,4,2014-04-27,Sunday
27926104,2014-04-27 19:49:00,2014-04-29 12:00:00,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11235.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,40.18333333333333,19,Sunday,4,2014-04-27,Sunday
27929306,2014-04-28 12:02:00,2014-04-29 15:30:00,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,27.466666666666665,12,Monday,4,2014-04-28,Monday
27928516,2014-04-28 00:00:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11235.0,ADDRESS,BROOKLYN,,,Assigned,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,,0,Monday,4,2014-04-28,Monday
27932514,2014-04-28 00:00:00,2014-05-06 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,192.0,0,Monday,4,2014-04-28,Monday
27932635,2014-04-28 12:15:00,2014-04-29 12:00:00,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11235.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,23.75,12,Monday,4,2014-04-28,Monday
27923760,2014-04-27 19:54:00,2014-04-29 12:00:00,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11235.0,ADDRESS,BROOKLYN,,DSNY Garage,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,40.1,19,Sunday,4,2014-04-27,Sunday
27934542,2014-04-28 12:06:37,2014-05-22 13:13:59,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,577.1227777777777,12,Monday,4,2014-04-28,Monday
27934322,2014-04-28 00:00:00,2014-05-06 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,192.0,0,Monday,4,2014-04-28,Monday
27933294,2014-04-28 11:59:00,2014-04-29 15:30:00,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11235.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,27.516666666666666,11,Monday,4,2014-04-28,Monday
27945470,2014-04-30 11:29:22,2014-05-02 00:00:00,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11234.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",18 BROOKLYN,3084080067.0,BROOKLYN,1008421.0,164438.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.617987799617,-73.91293553708459,36.510555555555555,11,Wednesday,4,2014-04-30,Wednesday
27955171,2014-05-01 16:06:25,2014-05-06 11:54:31,DOT,Department of Transportation,Street Condition,Cave-in,Street,10457.0,ADDRESS,BRONX,,,Closed,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,06 BRONX,2030800041.0,BRONX,1014518.0,248102.0,PHONE,Unspecified,BRONX,,,,,,,,40.8476058634718,-73.89059765699113,115.80166666666666,16,Thursday,5,2014-05-01,Thursday
27959651,2014-05-01 12:07:00,2014-05-05 12:00:00,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,95.88333333333334,12,Thursday,5,2014-05-01,Thursday
27964476,2014-05-02 08:46:49,2014-05-06 11:54:31,DOT,Department of Transportation,Street Condition,Cave-in,Street,10457.0,ADDRESS,BRONX,,,Closed,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,06 BRONX,2030800041.0,BRONX,1014518.0,248102.0,PHONE,Unspecified,BRONX,,,,,,,,40.8476058634718,-73.89059765699113,99.12833333333333,8,Friday,5,2014-05-02,Friday
27975653,2014-05-03 19:19:48,2018-01-23 00:00:00,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,10462.0,ADDRESS,BRONX,,,Closed,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,11 BRONX,2043010016.0,BRONX,1023306.0,249981.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85272865786703,-73.85882292403693,32644.67,19,Saturday,5,2014-05-03,Saturday
27987674,2014-05-06 06:15:00,2014-09-22 10:15:00,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,10457.0,ADDRESS,BRONX,,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06 BRONX,2030800041.0,BRONX,1014518.0,248102.0,OTHER,Unspecified,BRONX,,,,,,,,40.8476058634718,-73.89059765699113,3340.0,6,Tuesday,5,2014-05-06,Tuesday
27995742,2014-05-07 12:43:00,2014-05-13 12:00:00,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11235.0,ADDRESS,BROOKLYN,,,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,143.28333333333333,12,Wednesday,5,2014-05-07,Wednesday
27999258,2014-05-07 13:03:00,2014-05-09 12:00:00,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11235.0,ADDRESS,BROOKLYN,,DSNY Garage,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,46.95,13,Wednesday,5,2014-05-07,Wednesday
27998606,2014-05-07 11:05:29,2014-11-20 00:00:00,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,10453.0,ADDRESS,BRONX,,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,05 BRONX,2028700035.0,BRONX,1009415.0,250150.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.853243032206265,-73.90903452243145,4716.908611111111,11,Wednesday,5,2014-05-07,Wednesday
28047952,2014-05-15 14:23:33,2014-05-16 00:00:00,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10462.0,ADDRESS,BRONX,,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11 BRONX,2043010016.0,BRONX,1023306.0,249981.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85272865786703,-73.85882292403693,9.6075,14,Thursday,5,2014-05-15,Thursday
28070968,2014-05-18 00:00:00,2014-05-28 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11204.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11 BROOKLYN,3055490062.0,BROOKLYN,988365.0,163745.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.616117673166414,-73.98517809894733,240.0,0,Sunday,5,2014-05-18,Sunday
28067549,2014-05-17 21:15:42,2014-05-17 21:42:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,0.4483333333333333,21,Saturday,5,2014-05-17,Saturday
28085084,2014-05-18 09:45:12,2016-01-15 00:00:00,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11204.0,ADDRESS,BROOKLYN,,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",11 BROOKLYN,3055490062.0,BROOKLYN,988365.0,163745.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.616117673166414,-73.98517809894733,14558.246666666666,9,Sunday,5,2014-05-18,Sunday
28159492,2014-05-31 00:00:00,2014-08-09 00:00:00,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10457.0,ADDRESS,BRONX,,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06 BRONX,2030690098.0,BRONX,1014367.0,248176.0,PHONE,Unspecified,BRONX,,,,,,,,40.84780948782722,-73.89114310684405,1680.0,0,Saturday,5,2014-05-31,Saturday
28162171,2014-05-31 23:32:00,2014-06-01 00:25:00,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10457.0,ADDRESS,BRONX,,,Closed,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06 BRONX,2030690098.0,BRONX,1014367.0,248176.0,PHONE,Unspecified,BRONX,,,,,,,,40.84780948782722,-73.89114310684405,0.8833333333333333,23,Saturday,5,2014-05-31,Saturday
28157300,2014-05-31 00:00:00,2014-06-23 00:00:00,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10457.0,ADDRESS,BRONX,,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",06 BRONX,2030690098.0,BRONX,1014367.0,248176.0,PHONE,Unspecified,BRONX,,,,,,,,40.84780948782722,-73.89114310684405,552.0,0,Saturday,5,2014-05-31,Saturday
28160287,2014-05-31 00:00:00,2014-08-09 00:00:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10457.0,ADDRESS,BRONX,,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,06 BRONX,2030690098.0,BRONX,1014367.0,248176.0,PHONE,Unspecified,BRONX,,,,,,,,40.84780948782722,-73.89114310684405,1680.0,0,Saturday,5,2014-05-31,Saturday
28164606,2014-06-01 00:25:00,2014-06-02 11:30:00,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10462.0,ADDRESS,BRONX,,,Closed,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,11 BRONX,2043010016.0,BRONX,1023306.0,249981.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85272865786703,-73.85882292403693,35.083333333333336,0,Sunday,6,2014-06-01,Sunday
28182605,2014-06-03 13:30:04,2014-10-10 11:37:35,DOHMH,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Odor,3+ Family Apt. Building,10457.0,ADDRESS,BRONX,,,Closed,The Department of Health and Mental Hygiene has investigated the complaint. All prior violations have been corrected and there are no new violations.,06 BRONX,2030690098.0,BRONX,1014367.0,248176.0,PHONE,Unspecified,BRONX,,,,,,,,40.84780948782722,-73.89114310684405,3094.1252777777777,13,Tuesday,6,2014-06-03,Tuesday
28188129,2014-06-04 00:00:00,2014-06-19 00:00:00,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10461.0,ADDRESS,BRONX,,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10 BRONX,2042480048.0,BRONX,1031790.0,250154.0,PHONE,Unspecified,BRONX,,,,,,,,40.85316188513956,-73.82815436025298,360.0,0,Wednesday,6,2014-06-04,Wednesday
28189701,2014-06-04 00:00:00,2014-06-19 00:00:00,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10461.0,ADDRESS,BRONX,,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10 BRONX,2042480048.0,BRONX,1031790.0,250154.0,PHONE,Unspecified,BRONX,,,,,,,,40.85316188513956,-73.82815436025298,360.0,0,Wednesday,6,2014-06-04,Wednesday
28206356,2014-06-07 23:02:30,2014-06-08 02:13:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,ADDRESS,RIDGEWOOD,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,05 QUEENS,4033820066.0,QUEENS,1009798.0,197410.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70848472031661,-73.90785061927055,3.180833333333333,23,Saturday,6,2014-06-07,Saturday
28206330,2014-06-08 00:46:58,2014-06-08 02:10:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,ADDRESS,RIDGEWOOD,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,05 QUEENS,4033820066.0,QUEENS,1009798.0,197410.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70848472031661,-73.90785061927055,1.383888888888889,0,Sunday,6,2014-06-08,Sunday
28211761,2014-06-08 02:33:53,2014-06-08 04:32:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,ADDRESS,RIDGEWOOD,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,05 QUEENS,4033820066.0,QUEENS,1009798.0,197410.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70848472031661,-73.90785061927055,1.9741666666666666,2,Sunday,6,2014-06-08,Sunday
28235215,2014-06-11 11:37:42,2014-06-12 02:51:32,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,15.230555555555556,11,Wednesday,6,2014-06-11,Wednesday
28231522,2014-06-10 13:52:01,2015-11-09 00:00:00,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,11234.0,ADDRESS,BROOKLYN,,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,18 BROOKLYN,3084090042.0,BROOKLYN,1008997.0,164965.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61943271424994,-73.91085884236455,12394.133055555556,13,Tuesday,6,2014-06-10,Tuesday
28241850,2014-06-12 10:08:34,2014-10-06 00:00:00,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11223.0,ADDRESS,BROOKLYN,,,Closed,"The City inspected the property for cleaning, but no graffiti was found.",11 BROOKLYN,3070920052.0,BROOKLYN,988309.0,156932.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.59741740734368,-73.98538390108654,2773.8572222222224,10,Thursday,6,2014-06-12,Thursday
28241023,2014-06-12 09:51:32,2014-06-12 10:27:03,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,0.5919444444444445,9,Thursday,6,2014-06-12,Thursday
28249125,2014-06-13 23:21:34,2014-06-14 04:06:13,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,05 BRONX,2028700035.0,BRONX,1009415.0,250150.0,PHONE,Unspecified,BRONX,,,,,,,,40.853243032206265,-73.90903452243145,4.744166666666667,23,Friday,6,2014-06-13,Friday
28277534,2014-06-17 16:12:24,2014-09-25 15:10:20,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,11226.0,ADDRESS,BROOKLYN,,,Closed,The Department of Health and Mental Hygiene has investigated the complaint and no violations were cited.,14 BROOKLYN,3050620064.0,BROOKLYN,995041.0,176928.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65229658950883,-73.96111060189885,2398.9655555555555,16,Tuesday,6,2014-06-17,Tuesday
28313204,2014-06-21 10:46:02,2014-06-21 11:34:28,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11214.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,11 BROOKLYN,3062630067.0,BROOKLYN,986067.0,160847.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60816402929874,-73.99345609099116,0.8072222222222222,10,Saturday,6,2014-06-21,Saturday
28346849,2014-06-26 10:52:30,2014-06-26 17:30:00,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,6.625,10,Thursday,6,2014-06-26,Thursday
28339453,2014-06-25 00:00:00,2014-06-28 00:00:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10457.0,ADDRESS,BRONX,,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06 BRONX,2030800041.0,BRONX,1014518.0,248102.0,PHONE,Unspecified,BRONX,,,,,,,,40.8476058634718,-73.89059765699113,72.0,0,Wednesday,6,2014-06-25,Wednesday
28344660,2014-06-26 19:18:00,2014-07-05 18:50:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11385.0,ADDRESS,Ridgewood,,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",05 QUEENS,4033840067.0,QUEENS,1010208.0,197091.0,PHONE,Unspecified,QUEENS,,,,,,,,40.707607947937376,-73.90637301638729,215.53333333333333,19,Thursday,6,2014-06-26,Thursday
28364213,2014-06-30 01:10:55,2014-06-30 02:46:08,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,ADDRESS,BRONX,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,05 BRONX,2028700035.0,BRONX,1009415.0,250150.0,PHONE,Unspecified,BRONX,,,,,,,,40.853243032206265,-73.90903452243145,1.5869444444444445,1,Monday,6,2014-06-30,Monday
28365561,2014-06-29 10:34:12,2014-06-29 15:48:25,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,5.236944444444444,10,Sunday,6,2014-06-29,Sunday
28373504,2014-06-30 20:50:54,2014-06-30 22:54:42,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,2.0633333333333335,20,Monday,6,2014-06-30,Monday
28380473,2014-07-01 18:43:58,2014-07-01 21:14:35,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,2.5102777777777776,18,Tuesday,7,2014-07-01,Tuesday
28379315,2014-07-01 11:48:29,2014-07-01 14:26:11,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and took action to fix the condition.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,2.6283333333333334,11,Tuesday,7,2014-07-01,Tuesday
28392533,2014-07-02 02:28:02,2014-07-02 05:40:50,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11214.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11 BROOKLYN,3062630067.0,BROOKLYN,986067.0,160847.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60816402929874,-73.99345609099116,3.2133333333333334,2,Wednesday,7,2014-07-02,Wednesday
28404703,2014-07-04 07:32:26,2014-07-04 09:04:46,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10035.0,ADDRESS,NEW YORK,,Precinct,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11 MANHATTAN,1017720020.0,MANHATTAN,1001334.0,231897.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80316311029267,-73.93829187953936,1.538888888888889,7,Friday,7,2014-07-04,Friday
28415209,2014-07-06 10:20:43,2014-07-06 17:23:34,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235.0,ADDRESS,BROOKLYN,,Precinct,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,15 BROOKLYN,3074650034.0,BROOKLYN,998525.0,152887.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58630412841351,-73.9486055426823,7.0475,10,Sunday,7,2014-07-06,Sunday
